household_id,region,cooking_fuel,consumption_kwh,consumption_kwh_projected
7556,Central Rift,firewood,673.044032341191,728.5701650093393
7557,Central Rift,LPG,477.3550998593793,516.7368955977781
7558,Central Rift,firewood,91.80060724525964,99.37415734299357
7559,Central Rift,charcoal,228.05221697241598,246.8665248726403
7560,Central Rift,electricity,137.54938205954392,148.89720607945628
7561,Central Rift,charcoal,690.9394722129186,747.9419786704844
7562,Central Rift,charcoal,297.35164411598475,321.8831547555535
7563,Central Rift,charcoal,636.748636147039,689.2803986291697
7564,Central Rift,firewood,-35.221396555321064,-38.12716177113505
7565,Central Rift,electricity,591.2415402520153,640.0189673228066
7566,Central Rift,firewood,515.2265657316012,557.7327574044583
7567,Central Rift,LPG,964.8906389955962,1044.4941167127329
7568,Central Rift,firewood,497.67764067173266,538.7360460271506
7569,Central Rift,electricity,584.7818740525432,633.0263786618781
7570,Central Rift,electricity,1112.2742252278572,1204.0368488091553
7571,Central Rift,firewood,696.5187968575693,753.9815975983188
7572,Central Rift,firewood,550.0121185752104,595.3881183576652
7573,Central Rift,LPG,509.8998789296638,551.966618941361
7574,Central Rift,firewood,109.8381127970398,118.89975710279559
7575,Central Rift,charcoal,612.2711289477766,662.7834970859682
7576,Central Rift,LPG,16.127848873460152,17.458396405520617
7577,Central Rift,charcoal,-142.62822474861196,-154.39505329037243
7578,Central Rift,firewood,377.4961821942512,408.63961722527694
7579,Central Rift,electricity,264.9753742159286,286.8358425887427
7580,Central Rift,firewood,718.197420278562,777.4487074515434
7581,Central Rift,LPG,-130.45316662126436,-141.21555286751868
7582,Central Rift,electricity,322.3390907546439,348.932065741902
7583,Central Rift,electricity,408.61964741145437,442.33076832289936
7584,Central Rift,LPG,542.0096442401718,586.725439889986
7585,Central Rift,electricity,242.8887214562233,262.9270409763617
7586,Central Rift,electricity,374.4087037146348,405.29742177109216
7587,Central Rift,LPG,329.5628128481526,356.7517449081252
7588,Central Rift,LPG,477.6778035850034,517.0862223807662
7589,Central Rift,electricity,519.6942329915752,562.5690072133801
7590,Central Rift,firewood,572.9874521026891,620.2589169011609
7591,Central Rift,LPG,32.783896394316855,35.488567846848
7592,Central Rift,electricity,204.07579918247174,220.91205261502566
7593,Central Rift,LPG,51.90220541112586,56.18413735754375
7594,Central Rift,firewood,15.813899115447953,17.11854579247241
7595,Central Rift,firewood,500.16776111395257,541.4316014058537
7596,Central Rift,charcoal,256.7368004899786,277.9175865304018
7597,Central Rift,electricity,-255.7490469731614,-276.8483433484472
7598,Central Rift,charcoal,494.14950895118005,534.9168434396524
7599,Central Rift,firewood,540.1004610380132,584.6587490736493
7600,Central Rift,electricity,148.3138172876596,160.5497072138915
7601,Central Rift,electricity,335.1032625793525,362.74928174214904
7602,Central Rift,charcoal,757.3250210974377,819.8043353379763
7603,Central Rift,firewood,86.52769996713272,93.66623521442116
7604,Central Rift,electricity,241.25020546559173,261.15334741650304
7605,Central Rift,charcoal,582.7774765907393,630.8566184094753
7606,Central Rift,charcoal,294.44513779766623,318.7368616659737
7607,Central Rift,LPG,150.80489408116156,163.2462978428574
7608,Central Rift,charcoal,48.695404864498926,52.71277576582009
7609,Central Rift,charcoal,535.8149586470472,580.0196927354286
7610,Central Rift,charcoal,290.3344804256915,314.28707506081105
7611,Central Rift,charcoal,44.86068651951382,48.56169315737371
7612,Central Rift,charcoal,166.8615847186581,180.6276654579474
7613,Central Rift,firewood,287.4091303212395,311.1203835727418
7614,Central Rift,electricity,264.8774013907463,286.7297870054829
7615,Central Rift,electricity,508.3769721649579,550.318072368567
7616,Central Rift,LPG,624.5052327539954,676.0269144562001
7617,Central Rift,charcoal,821.0992116928038,888.8398966574601
7618,Central Rift,LPG,194.7269298916872,210.7919016077514
7619,Central Rift,charcoal,67.60567497232643,73.18314315754336
7620,Central Rift,electricity,-31.624109686724694,-34.23309873587948
7621,Central Rift,LPG,523.297151730751,566.469166748538
7622,Central Rift,charcoal,389.83636371202704,421.9978637182693
7623,Central Rift,electricity,271.9695644300185,294.40705349549506
7624,Central Rift,firewood,457.82952126561804,495.60045677003154
7625,Central Rift,charcoal,453.4160120175495,490.82283300899735
7626,Central Rift,electricity,444.11733173295954,480.7570116009287
7627,Central Rift,LPG,622.276760099031,673.614592807201
7628,Central Rift,electricity,638.708965948976,691.4024556397666
7629,Central Rift,firewood,239.23576894250405,258.9727198802606
7630,Central Rift,charcoal,229.06536958208204,247.9632625726038
7631,Central Rift,electricity,819.1792156529707,886.7615009443408
7632,Central Rift,charcoal,487.76335675483307,528.0038336871069
7633,Central Rift,firewood,-33.14162267011892,-35.87580654040373
7634,Central Rift,electricity,850.565473683042,920.737125261893
7635,Central Rift,firewood,267.6589276335649,289.740789163334
7636,Central Rift,charcoal,230.7669943150802,249.80527134607433
7637,Central Rift,LPG,319.66254295641056,346.03470275031447
7638,Central Rift,firewood,765.1401490809353,828.2642113801124
7639,Central Rift,charcoal,501.8205154971416,543.2207080256558
7640,Central Rift,firewood,541.7856407211983,586.4829560806971
7641,Central Rift,electricity,425.82228770279835,460.9526264382792
7642,Central Rift,charcoal,384.719942265064,416.45933750193177
7643,Central Rift,firewood,28.079354827088878,30.39590160032371
7644,Central Rift,charcoal,692.4715799859487,749.6004853347895
7645,Central Rift,electricity,205.10354200768148,222.0245842233152
7646,Central Rift,firewood,272.68957844498425,295.1864686666955
7647,Central Rift,LPG,436.703240972229,472.7312583524379
7648,Central Rift,firewood,311.4795958807084,337.17666254086686
7649,Central Rift,charcoal,378.3871511378106,409.60409110667996
7650,Central Rift,firewood,555.504910313644,601.3340654145196
7651,Central Rift,LPG,536.4032546218884,580.6565231281943
7652,Central Rift,LPG,614.071241743332,664.732119187157
7653,Central Rift,charcoal,688.480930781016,745.2806075704499
7654,Central Rift,firewood,599.8682038463987,649.3573306637267
7655,Central Rift,electricity,-25.153472617849218,-27.22863410882178
7656,Central Rift,electricity,0.8594758062279197,0.9303825602417232
7657,Central Rift,firewood,-64.47219225444024,-69.79114811543157
7658,Central Rift,charcoal,426.23033207339284,461.39433446944776
7659,Central Rift,charcoal,422.9060558731364,457.7958054826701
7660,Central Rift,firewood,903.4805296677729,978.0176733653642
7661,Central Rift,firewood,501.93825681968656,543.3481630073107
7662,Central Rift,charcoal,283.0622073343859,306.41483943947276
7663,Central Rift,LPG,-0.15356378866778186,-0.16623280123287387
7664,Central Rift,firewood,518.197219741907,560.9484903706143
7665,Central Rift,LPG,114.05504205266692,123.46458302201194
7666,Central Rift,charcoal,436.1380135815668,472.11939970204605
7667,Central Rift,charcoal,-185.9535934743691,-201.29476493600453
7668,Central Rift,LPG,424.31820088723504,459.3244524604319
7669,Central Rift,LPG,474.9995146423061,514.1869746002964
7670,Central Rift,electricity,469.4916428015807,508.22470333271116
7671,Central Rift,LPG,778.1341240761535,842.3301893124362
7672,Central Rift,LPG,-158.18947798387535,-171.24010991754506
7673,Central Rift,LPG,427.0753857792695,462.30910510605923
7674,Central Rift,electricity,-516.2261273611095,-558.814782868401
7675,Central Rift,LPG,389.31251615068703,421.4307987331187
7676,Central Rift,LPG,396.1602259617928,428.8434446036407
7677,Central Rift,electricity,279.81925567394603,302.9043442670466
7678,Central Rift,electricity,352.60420286495514,381.69404960131396
7679,Central Rift,charcoal,638.7405411903355,691.4366358385382
7680,Central Rift,electricity,1137.1279763255623,1230.9410343724212
7681,Central Rift,LPG,1020.0149865233277,1104.1662229115022
7682,Central Rift,LPG,362.5230279225506,392.4311777261611
7683,Central Rift,charcoal,-97.46830131199056,-105.50943617022978
7684,Central Rift,LPG,263.76005754852054,285.5202622962735
7685,Central Rift,electricity,355.4121081701235,384.7336070941587
7686,Central Rift,firewood,537.6804795467913,582.0391191094016
7687,Central Rift,charcoal,232.57076335097415,251.7578513274295
7688,Central Rift,charcoal,187.31523340992973,202.76874016624893
7689,Central Rift,LPG,169.50229342811966,183.48623263593953
7690,Central Rift,firewood,1130.5892387407498,1223.8628509368616
7691,Central Rift,electricity,395.09612887379393,427.6915595058819
7692,Central Rift,firewood,189.17991953454884,204.78726289614912
7693,Central Rift,LPG,405.3760559015822,438.81958051346277
7694,Central Rift,firewood,69.7815193527602,75.53849469936291
7695,Central Rift,electricity,386.2293868099543,418.09331122177554
7696,Central Rift,LPG,555.0802319477554,600.8743510834452
7697,Central Rift,firewood,409.8852639094648,443.70079818199565
7698,Central Rift,LPG,822.9345056534108,890.8266023698172
7699,Central Rift,firewood,-61.64357736673742,-66.72917249949326
7700,Central Rift,charcoal,257.00302443038026,278.2057739458866
7701,Central Rift,firewood,565.4354918260642,612.0839199017145
7702,Central Rift,firewood,269.65060193239196,291.89677659181433
7703,Central Rift,LPG,1179.6171744954036,1276.9355913912743
7704,Central Rift,electricity,347.2836777672141,375.93458118300924
7705,Central Rift,firewood,301.82713236202994,326.7278707818974
7706,Central Rift,electricity,298.5657023760594,323.1973728220843
7707,Central Rift,charcoal,272.9716809437564,295.4918446216163
7708,Central Rift,LPG,335.5134804420953,363.19334257856815
7709,Central Rift,LPG,508.4300608796716,550.3755409022446
7710,Central Rift,electricity,326.2444899364325,353.15966035618817
7711,Central Rift,firewood,-107.16065710025595,-116.00141131102707
7712,Central Rift,LPG,379.19856068439174,410.4824419408541
7713,Central Rift,firewood,34.757938195015925,37.62546809610474
7714,Central Rift,electricity,31.636633018479074,34.2466552425036
7715,Central Rift,charcoal,890.7601708344953,964.2478849283411
7716,Central Rift,electricity,640.968352818714,693.848241926258
7717,Central Rift,charcoal,302.57304727428175,327.53532367441
7718,Central Rift,firewood,217.55192240660844,235.49995600515365
7719,Central Rift,firewood,342.91471687070157,371.20518101253447
7720,Central Rift,charcoal,-3.4861800734976214,-3.773789929561175
7721,Central Rift,charcoal,33.78928401818678,36.57689994968719
7722,Central Rift,charcoal,686.132268058087,742.7381801728792
7723,Central Rift,LPG,526.3965710524856,569.8242881643156
7724,Central Rift,firewood,391.1109866815396,423.3776430827666
7725,Central Rift,electricity,633.2753838903735,685.5206030613293
7726,Central Rift,charcoal,-417.384811725516,-451.81905869287107
7727,Central Rift,electricity,1366.0115459582928,1478.707498499852
7728,Central Rift,LPG,388.9747029402194,421.06511593278753
7729,Central Rift,electricity,277.634868597396,300.53974525668116
7730,Central Rift,LPG,288.50962378781355,312.3116677503082
7731,Central Rift,firewood,509.45872336150273,551.4890680388268
7732,Central Rift,firewood,86.32174720316834,93.44329134742974
7733,Central Rift,charcoal,602.9391006117046,652.6815764121702
7734,Central Rift,charcoal,138.8480707587551,150.3030365963524
7735,Central Rift,LPG,79.50795326516698,86.06735940954326
7736,Central Rift,charcoal,309.96257873739864,335.53449148323404
7737,Central Rift,electricity,385.1961509591479,416.97483341327757
7738,Central Rift,LPG,513.0252231056046,555.349804011817
7739,Central Rift,LPG,200.76596823624718,217.32916061573758
7740,Central Rift,electricity,416.9157386709453,451.31128711129827
7741,Central Rift,electricity,166.46204999770353,180.19516912251407
7742,Central Rift,electricity,338.74691393952827,366.6935343395394
7743,Central Rift,charcoal,232.05370025869018,251.19813053003213
7744,Central Rift,firewood,573.291977761634,620.5885659269688
7745,Central Rift,firewood,749.7560382650565,811.6109114219237
7746,Central Rift,electricity,406.73588096865797,440.29159114857225
7747,Central Rift,firewood,460.0792909773634,498.03583248299594
7748,Central Rift,LPG,263.46901626811086,285.20521011023004
7749,Central Rift,firewood,523.4922868990175,566.6804005681864
7750,Central Rift,electricity,833.8695881927079,902.6638292186062
7751,Central Rift,electricity,557.5383605639614,603.5352753104883
7752,Central Rift,LPG,586.6939895809438,635.0962437213717
7753,Central Rift,LPG,385.43323721813016,417.2314792886259
7754,Central Rift,firewood,821.6386914549134,889.4238834999438
7755,Central Rift,electricity,292.6170492665607,316.75795583105196
7756,Central Rift,firewood,642.6308796570812,695.6479272287904
7757,Central Rift,charcoal,369.21615951941203,399.67649267976356
7758,Central Rift,charcoal,499.8968617183387,541.1383528101017
7759,Central Rift,firewood,292.20539505099543,316.31234014270257
7760,Central Rift,electricity,659.5113385916998,713.9210240255151
7761,Central Rift,firewood,240.50911235609942,260.35111412547764
7762,Central Rift,firewood,286.21349323854395,309.8261064307238
7763,Central Rift,firewood,494.38417676737686,535.1708713506855
7764,Central Rift,firewood,960.8159217718721,1040.0832353180515
7765,Central Rift,firewood,394.9630273220232,427.5474770760901
7766,Central Rift,LPG,520.7567630773062,563.719196031184
7767,Central Rift,LPG,339.0044719901793,366.97234092936907
7768,Central Rift,firewood,589.9624248251596,638.6343248732353
7769,Central Rift,firewood,719.4918876792294,778.8499684127659
7770,Central Rift,firewood,720.5974633031951,780.0467540257088
7771,Central Rift,firewood,278.1061634708353,301.04992195717927
7772,Central Rift,firewood,540.9184564465904,585.5442291034342
7773,Central Rift,charcoal,205.51939168356327,222.47474149745725
7774,Central Rift,electricity,71.85283466258323,77.78069352224635
7775,Central Rift,LPG,413.63627489150895,447.76126757005846
7776,Central Rift,firewood,292.39670974875605,316.51943830302844
7777,Central Rift,LPG,248.26645413564407,268.7484366018347
7778,Central Rift,electricity,911.5346174623235,986.7362234029652
7779,Central Rift,electricity,-70.95602243674011,-76.80989428777117
7780,Central Rift,charcoal,332.7388909793212,360.1898494851152
7781,Central Rift,electricity,120.2950717709873,130.21941519209375
7782,Central Rift,firewood,518.5675011623753,561.3493200082712
7783,Central Rift,electricity,430.71574079420935,466.24978940973165
7784,Central Rift,LPG,271.99985730539345,294.43984553308843
7785,Central Rift,electricity,344.48349102340705,372.90337903283813
7786,Central Rift,charcoal,109.46774414936215,118.49883304168452
7787,Central Rift,firewood,223.6799356733642,242.13353036641678
7788,Central Rift,electricity,185.62002479374954,200.93367683923387
7789,Central Rift,firewood,365.3109357970591,395.44908800031646
7790,Central Rift,charcoal,450.46744042818983,487.6310042635155
7791,Central Rift,firewood,701.3400779824922,759.2006344160478
7792,Central Rift,firewood,713.6593430803496,772.5362388844784
